id,user_id,recently_played,created_at,song_id
0bd516ef-05b3-4e8d-b1ed-8f06de719368,4941679f-ac16-4951-89e8-759fb11fa85c,"""{\""next\"":\""/v1/me/recent/played/tracks?offset=1\"",\""data\"":[{\""id\"":\""1554260531\"",\""type\"":\""songs\"",\""href\"":\""/v1/catalog/jp/songs/1554260531\"",\""attributes\"":{\""albumName\"":\""野良猫は宇宙を目指した - Single\"",\""genreNames\"":[\""インストゥルメンタル\"",\""ミュージック\"",\""オルタナティブ\""],\""trackNumber\"":1,\""durationInMillis\"":123667,\""releaseDate\"":\""2021-02-19\"",\""isrc\"":\""TCJPN2193444\"",\""artwork\"":{\""width\"":3000,\""height\"":3000,\""url\"":\""https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/fb/ac/36/fbac361e-4ade-1daa-263b-e69125bcefcf/859756643708_cover.jpg/{w}x{h}bb.jpg\"",\""bgColor\"":\""212d3b\"",\""textColor1\"":\""fcfbf7\"",\""textColor2\"":\""e9d2d3\"",\""textColor3\"":\""d0d2d1\"",\""textColor4\"":\""c1b1b5\""},\""composerName\"":\""しゃろう\"",\""url\"":\""https://music.apple.com/jp/album/%E9%87%8E%E8%89%AF%E7%8C%AB%E3%81%AF%E5%AE%87%E5%AE%99%E3%82%92%E7%9B%AE%E6%8C%87%E3%81%97%E3%81%9F/1554260159?i=1554260531\"",\""playParams\"":{\""id\"":\""1554260531\"",\""kind\"":\""song\""},\""discNumber\"":1,\""hasLyrics\"":false,\""isAppleDigitalMaster\"":false,\""name\"":\""野良猫は宇宙を目指した\"",\""previews\"":[{\""url\"":\""https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5b/bc/89/5bbc8907-c6d1-e0bb-a523-b040f73a0fa9/mzaf_6337014743300873535.plus.aac.p.m4a\""}],\""artistName\"":\""しゃろう\""}}]}""",2024-10-09 08:57:49.167117+00,1554260531
26a6f4bb-9b6e-4999-855d-7d52e56b6124,4941679f-ac16-4951-89e8-759fb11fa85c,"""{\""next\"":\""/v1/me/recent/played/tracks?offset=1\"",\""data\"":[{\""id\"":\""603752292\"",\""type\"":\""songs\"",\""href\"":\""/v1/catalog/jp/songs/603752292\"",\""attributes\"":{\""albumName\"":\""Travelling Without Moving\"",\""genreNames\"":[\""ポップ\"",\""ミュージック\"",\""ロック\"",\""ジャズ\"",\""バップ\"",\""ダンス\"",\""R&B／ソウル\"",\""エレクトロニック\"",\""ポップ / ロック\"",\""アダルト・アルタナティブ\""],\""trackNumber\"":1,\""durationInMillis\"":340907,\""releaseDate\"":\""1996-08-19\"",\""isrc\"":\""GBARL1201220\"",\""artwork\"":{\""width\"":1500,\""height\"":1500,\""url\"":\""https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/81/ec/ef/81ecef00-2a0b-807b-154c-ff0e5fb90571/886443439115.jpg/{w}x{h}bb.jpg\"",\""bgColor\"":\""050706\"",\""textColor1\"":\""e5b91a\"",\""textColor2\"":\""60acdc\"",\""textColor3\"":\""b89516\"",\""textColor4\"":\""4d8bb1\""},\""composerName\"":\""ジェイソン・ケイ, Wallis Buchannan, サイモン・カッツ, スチュワート・ゼンダー, Toby Smith & Derrick Mckenzie\"",\""url\"":\""https://music.apple.com/jp/album/virtual-insanity-remastered/603751537?i=603752292\"",\""playParams\"":{\""id\"":\""603752292\"",\""kind\"":\""song\""},\""discNumber\"":1,\""isAppleDigitalMaster\"":false,\""hasLyrics\"":true,\""name\"":\""Virtual Insanity (Remastered)\"",\""previews\"":[{\""url\"":\""https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/89/ac/c4/89acc4f5-93e5-aad4-827b-e57859c73830/mzaf_18148747959748473482.plus.aac.p.m4a\""}],\""artistName\"":\""Jamiroquai\""}}]}""",2024-10-09 09:12:27.264135+00,603752292
e3ccafc8-dbeb-4faa-bf92-cbb400ec20d9,af8f01a3-3ab0-4009-87bc-e6343d42f8c4,"""{\""next\"":\""/v1/me/recent/played/tracks?offset=1\"",\""data\"":[{\""id\"":\""1769544567\"",\""type\"":\""songs\"",\""href\"":\""/v1/catalog/jp/songs/1769544567\"",\""attributes\"":{\""albumName\"":\""ハイライト - Single\"",\""genreNames\"":[\""J-Pop\"",\""ミュージック\""],\""trackNumber\"":1,\""durationInMillis\"":208788,\""releaseDate\"":\""2024-10-04\"",\""isrc\"":\""JPPO02403485\"",\""artwork\"":{\""width\"":3000,\""height\"":3000,\""url\"":\""https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ae/36/bf/ae36bff9-e748-d278-2a15-e1ca6bdbcbf9/24UMGIM79589.rgb.jpg/{w}x{h}bb.jpg\"",\""bgColor\"":\""7eb6db\"",\""textColor1\"":\""090a12\"",\""textColor2\"":\""1f1c28\"",\""textColor3\"":\""202d3a\"",\""textColor4\"":\""323b4c\""},\""composerName\"":\""小林柊矢\"",\""url\"":\""https://music.apple.com/jp/album/%E3%83%8F%E3%82%A4%E3%83%A9%E3%82%A4%E3%83%88/1769544385?i=1769544567\"",\""playParams\"":{\""id\"":\""1769544567\"",\""kind\"":\""song\""},\""discNumber\"":1,\""isAppleDigitalMaster\"":true,\""hasLyrics\"":true,\""name\"":\""ハイライト\"",\""previews\"":[{\""url\"":\""https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b3/2a/bc/b32abc83-b8eb-0aa3-4b54-0eb20e594e30/mzaf_11487964990299281015.plus.aac.p.m4a\""}],\""artistName\"":\""小林柊矢\""}}]}""",2024-10-09 15:25:36.681933+00,1769544567
